Pipe ID,MATERIAL,DESCRIPTION,YEAR_INSTALLED,WORK_ORDER_NUMBER,ReportDate,StartDateT,CompletedD,Work Order Year,Request Type,FAILURE,Pipe AGE
P56917,T.D.,Transmission,1969,,,,,0, ,0,50
P56918,T.D.,Transmission,1969,,,,,0, ,0,50
P5794,T.D.,Distribution,1969,,,,,0, ,0,50
P5797,T.D.,Distribution,1969,,,,,0, ,0,50
P5798,T.D.,Distribution,1969,,,,,0, ,0,50
P5799,T.D.,Distribution,1969,,,,,0, ,0,50
P59976,T.D.,Transmission,1969,,,,,0, ,0,50
P59977,T.D.,Transmission,1969,,,,,0, ,0,50
P59979,T.D.,Transmission,1969,,,,,0, ,0,50
P59989,T.D.,Transmission,1969,,,,,0, ,0,50
P59990,T.D.,Transmission,1969,,,,,0, ,0,50
P59991,T.D.,Transmission,1969,,,,,0, ,0,50
P59992,T.D.,Transmission,1969,,,,,0, ,0,50
P59994,T.D.,Transmission,1969,,,,,0, ,0,50
P59995,T.D.,Transmission,1969,,,,,0, ,0,50
P61446,T.D.,Transmission,1969,,,,,0, ,0,50
P61453,T.D.,Transmission,1969,,,,,0, ,0,50
P61454,T.D.,Transmission,1969,,,,,0, ,0,50
P61456,T.D.,Transmission,1969,,,,,0, ,0,50
P61462,T.D.,Transmission,1969,,,,,0, ,0,50
P61475,T.D.,Transmission,1969,,,,,0, ,0,50
P61480,T.D.,Transmission,1969,,,,,0, ,0,50
P61481,T.D.,Transmission,1969,,,,,0, ,0,50
P61482,T.D.,Transmission,1969,,,,,0, ,0,50
P61495,T.D.,Transmission,1969,,,,,0, ,0,50
P61496,T.D.,Transmission,1969,,,,,0, ,0,50
P61497,T.D.,Transmission,1969,,,,,0, ,0,50
P61498,T.D.,Transmission,1969,,,,,0, ,0,50
P61500,T.D.,Transmission,1969,,,,,0, ,0,50
P61501,T.D.,Transmission,1969,,,,,0, ,0,50
P61502,T.D.,Transmission,1969,,,,,0, ,0,50
P61504,T.D.,Transmission,1969,,,,,0, ,0,50
P61505,T.D.,Transmission,1969,,,,,0, ,0,50
P61506,T.D.,Transmission,1969,,,,,0, ,0,50
P61518,T.D.,Transmission,1969,,,,,0, ,0,50
P61519,T.D.,Distribution,1969,,,,,0, ,0,50
P61521,T.D.,Distribution,1969,,,,,0, ,0,50
P61522,T.D.,Distribution,1969,,,,,0, ,0,50
P61523,T.D.,Distribution,1969,,,,,0, ,0,50
P61524,T.D.,Distribution,1969,,,,,0, ,0,50
P61526,T.D.,Distribution,1969,,,,,0, ,0,50
P61527,T.D.,Distribution,1969,,,,,0, ,0,50
P61528,T.D.,Transmission,1969,,,,,0, ,0,50
P61529,T.D.,Transmission,1969,,,,,0, ,0,50
P61530,T.D.,Transmission,1969,,,,,0, ,0,50
P61531,T.D.,Transmission,1969,,,,,0, ,0,50
P61532,T.D.,Transmission,1969,,,,,0, ,0,50
P61533,T.D.,Transmission,1969,,,,,0, ,0,50
P61535,T.D.,Transmission,1969,,,,,0, ,0,50
P61537,T.D.,Transmission,1969,,,,,0, ,0,50
P61540,T.D.,Transmission,1969,,,,,0, ,0,50
P61541,T.D.,Transmission,1969,,,,,0, ,0,50
P61542,T.D.,Transmission,1969,,,,,0, ,0,50
P61544,T.D.,Transmission,1969,,,,,0, ,0,50
P61546,T.D.,Transmission,1969,,,,,0, ,0,50
P61548,T.D.,Transmission,1969,,,,,0, ,0,50
P61549,T.D.,Transmission,1969,,,,,0, ,0,50
P61550,T.D.,Transmission,1969,,,,,0, ,0,50
P61551,T.D.,Transmission,1969,,,,,0, ,0,50
P61552,T.D.,Transmission,1969,,,,,0, ,0,50
P61553,T.D.,Transmission,1969,,,,,0, ,0,50
P61554,T.D.,Transmission,1969,,,,,0, ,0,50
P61555,T.D.,Transmission,1969,,,,,0, ,0,50
P61556,T.D.,Transmission,1969,,,,,0, ,0,50
P61557,T.D.,Transmission,1969,,,,,0, ,0,50
P61558,T.D.,Transmission,1969,,,,,0, ,0,50
P61559,T.D.,Transmission,1969,,,,,0, ,0,50
P61560,T.D.,Transmission,1969,,,,,0, ,0,50
P61562,T.D.,Transmission,1969,,,,,0, ,0,50
P61563,T.D.,Transmission,1969,,,,,0, ,0,50
P61564,T.D.,Transmission,1969,,,,,0, ,0,50
P61565,T.D.,Transmission,1969,,,,,0, ,0,50
P61566,T.D.,Transmission,1969,,,,,0, ,0,50
P61567,T.D.,Transmission,1969,,,,,0, ,0,50
P61568,T.D.,Transmission,1969,,,,,0, ,0,50
P61569,T.D.,Transmission,1969,,,,,0, ,0,50
P61570,T.D.,Transmission,1969,,,,,0, ,0,50
P61571,T.D.,Transmission,1969,,,,,0, ,0,50
P61572,T.D.,Transmission,1969,,,,,0, ,0,50
P61573,T.D.,Transmission,1969,,,,,0, ,0,50
P61574,T.D.,Transmission,1969,,,,,0, ,0,50
P61575,T.D.,Transmission,1969,,,,,0, ,0,50
P46319,T.D.,Transmission,1969,,,,,0, ,0,50
P46325,T.D.,Transmission,1969,,,,,0, ,0,50
P46562,T.D.,Transmission,1969,,,,,0, ,0,50
P46327,T.D.,Transmission,1969,,,,,0, ,0,50
P46201,T.D.,Transmission,1969,,,,,0, ,0,50
P6087,T.D.,Transmission,1969,,,,,0, ,0,50
P45950,T.D.,Transmission,1969,,,,,0, ,0,50
P45964,T.D.,Transmission,1969,,,,,0, ,0,50
P46215,T.D.,Transmission,1969,,,,,0, ,0,50
P46312,T.D.,Transmission,1969,,,,,0, ,0,50
P46318,T.D.,Transmission,1969,,,,,0, ,0,50
P45831,T.D.,Transmission,1969,,,,,0, ,0,50
P46203,T.D.,Transmission,1969,,,,,0, ,0,50
P46210,T.D.,Transmission,1969,,,,,0, ,0,50
P46188,T.D.,Transmission,1969,,,,,0, ,0,50
P46191,T.D.,Transmission,1969,,,,,0, ,0,50
P4991,T.D.,Distribution,1969,,,,,0, ,0,50
P4992,T.D.,Distribution,1969,,,,,0, ,0,50
P4994,T.D.,Distribution,1969,,,,,0, ,0,50
P36866,T.D.,Distribution,1969,,,,,0, ,0,50
P36867,T.D.,Distribution,1969,,,,,0, ,0,50
P36868,T.D.,Distribution,1969,,,,,0, ,0,50
P36869,T.D.,Distribution,1969,,,,,0, ,0,50
P36870,T.D.,Distribution,1969,,,,,0, ,0,50
P36871,T.D.,Distribution,1969,,,,,0, ,0,50
P36873,T.D.,Distribution,1969,,,,,0, ,0,50
P36874,T.D.,Distribution,1969,,,,,0, ,0,50
P43587,T.D.,Distribution,1969,,,,,0, ,0,50
P43589,T.D.,Distribution,1969,,,,,0, ,0,50
P43592,T.D.,Distribution,1969,,,,,0, ,0,50
P46903,T.D.,Distribution,1969,,,,,0, ,0,50
P46906,T.D.,Distribution,1969,,,,,0, ,0,50
P69529,T.D.,Distribution,1969,,,,,0, ,0,50
P69534,T.D.,Distribution,1969,,,,,0, ,0,50
P69536,T.D.,Distribution,1969,,,,,0, ,0,50
P7211,T.D.,Distribution,1969,,,,,0, ,0,50
P7213,T.D.,Distribution,1969,,,,,0, ,0,50
P7223,T.D.,Distribution,1969,,,,,0, ,0,50
P7319,T.D.,Distribution,1969,,,,,0, ,0,50
P7320,T.D.,Distribution,1969,,,,,0, ,0,50
P7322,T.D.,Distribution,1969,,,,,0, ,0,50
P7323,T.D.,Distribution,1969,,,,,0, ,0,50
P7324,T.D.,Distribution,1969,,,,,0, ,0,50
P6348,T.D.,Distribution,1969,,,,,0, ,0,50
P6361,T.D.,Distribution,1969,,,,,0, ,0,50
P6362,T.D.,Distribution,1969,,,,,0, ,0,50
P6365,T.D.,Distribution,1969,,,,,0, ,0,50
P7326,T.D.,Distribution,1969,,,,,0, ,0,50
P7332,T.D.,Distribution,1969,,,,,0, ,0,50
P7327,T.D.,Distribution,1969,,,,,0, ,0,50
P7330,T.D.,Distribution,1969,,,,,0, ,0,50
P7333,T.D.,Distribution,1969,,,,,0, ,0,50
P70833,T.D.,Distribution,1969,,,,,0, ,0,50
P7201,T.D.,Distribution,1969,,,,,0, ,0,50
P7204,T.D.,Distribution,1969,,,,,0, ,0,50
P7205,T.D.,Distribution,1969,,,,,0, ,0,50
P6227,T.D.,Distribution,1969,,,,,0, ,0,50
P6347,T.D.,Distribution,1969,,,,,0, ,0,50
P6358,T.D.,Distribution,1969,,,,,0, ,0,50
P6369,T.D.,Distribution,1969,,,,,0, ,0,50
P6374,T.D.,Distribution,1969,,,,,0, ,0,50
P6366,T.D.,Distribution,1969,,,,,0, ,0,50
P6497,T.D.,Distribution,1969,,,,,0, ,0,50
P6610,T.D.,Distribution,1969,,,,,0, ,0,50
P6612,T.D.,Distribution,1969,,,,,0, ,0,50
P6614,T.D.,Distribution,1969,,,,,0, ,0,50
P6615,T.D.,Distribution,1969,,,,,0, ,0,50
P6617,T.D.,Distribution,1969,,,,,0, ,0,50
P6618,T.D.,Distribution,1969,,,,,0, ,0,50
P6623,T.D.,Distribution,1969,,,,,0, ,0,50
P65210,T.D.,Distribution,1969,,,,,0, ,0,50
P65212,T.D.,Transmission,1969,,,,,0, ,0,50
P65213,T.D.,Transmission,1969,,,,,0, ,0,50
P65215,T.D.,Transmission,1969,,,,,0, ,0,50
P65226,T.D.,Distribution,1969,,,,,0, ,0,50
P65227,T.D.,Distribution,1969,,,,,0, ,0,50
P65230,T.D.,Distribution,1969,,,,,0, ,0,50
P65232,T.D.,Distribution,1969,,,,,0, ,0,50
P65233,T.D.,Distribution,1969,,,,,0, ,0,50
P65234,T.D.,Distribution,1969,,,,,0, ,0,50
P65235,T.D.,Distribution,1969,,,,,0, ,0,50
P65236,T.D.,Distribution,1969,,,,,0, ,0,50
P65237,T.D.,Distribution,1969,,,,,0, ,0,50
P65238,T.D.,Distribution,1969,,,,,0, ,0,50
P65261,T.D.,Distribution,1969,,,,,0, ,0,50
P65263,T.D.,Distribution,1969,,,,,0, ,0,50
P65266,T.D.,Distribution,1969,,,,,0, ,0,50
P65482,T.D.,Transmission,1969,,,,,0, ,0,50
P65627,T.D.,Transmission,1969,,,,,0, ,0,50
P65629,T.D.,Transmission,1969,,,,,0, ,0,50
P65761,T.D.,Transmission,1969,,,,,0, ,0,50
P65877,T.D.,Distribution,1969,,,,,0, ,0,50
P66058,T.D.,Transmission,1969,,,,,0, ,0,50
P66059,T.D.,Distribution,1969,,,,,0, ,0,50
P66061,T.D.,Transmission,1969,,,,,0, ,0,50
P66062,T.D.,Distribution,1969,,,,,0, ,0,50
P66063,T.D.,Distribution,1969,,,,,0, ,0,50
P66064,T.D.,Distribution,1969,,,,,0, ,0,50
P66065,T.D.,Distribution,1969,,,,,0, ,0,50
P66066,T.D.,Transmission,1969,,,,,0, ,0,50
P66162,T.D.,Transmission,1969,,,,,0, ,0,50
P66163,T.D.,Transmission,1969,,,,,0, ,0,50
P66164,T.D.,Transmission,1969,,,,,0, ,0,50
P7095,T.D.,Distribution,1969,,,,,0, ,0,50
P7096,T.D.,Distribution,1969,,,,,0, ,0,50
P7098,T.D.,Distribution,1969,,,,,0, ,0,50
P7195,T.D.,Distribution,1969,,,,,0, ,0,50
P7199,T.D.,Distribution,1969,,,,,0, ,0,50
P7200,T.D.,Distribution,1969,,,,,0, ,0,50
P70829,T.D.,Distribution,1969,,,,,0, ,0,50
P70834,T.D.,Distribution,1969,,,,,0, ,0,50
P6606,T.D.,Distribution,1969,,,,,0, ,0,50
P6619,T.D.,Distribution,1969,,,,,0, ,0,50
P6596,T.D.,Distribution,1969,,,,,0, ,0,50
P6598,T.D.,Distribution,1969,,,,,0, ,0,50
P6599,T.D.,Distribution,1969,,,,,0, ,0,50
P6608,T.D.,Distribution,1969,,,,,0, ,0,50
P6620,T.D.,Distribution,1969,,,,,0, ,0,50
P6621,T.D.,Distribution,1969,,,,,0, ,0,50
P6622,T.D.,Distribution,1969,,,,,0, ,0,50
P6626,T.D.,Distribution,1969,,,,,0, ,0,50
P6724,T.D.,Distribution,1969,,,,,0, ,0,50
P7206,T.D.,Distribution,1969,,,,,0, ,0,50
P85298,T.D.,Distribution,1969,,,,,0, ,0,50
P85300,T.D.,Distribution,1969,,,,,0, ,0,50
P78032,T.D.,Transmission,1969,,,,,0, ,0,50
P78033,T.D.,Transmission,1969,,,,,0, ,0,50
P78034,T.D.,Transmission,1969,,,,,0, ,0,50
P78056,T.D.,Distribution,1969,,,,,0, ,0,50
P78061,T.D.,Distribution,1969,,,,,0, ,0,50
P78062,T.D.,Distribution,1969,,,,,0, ,0,50
P78063,T.D.,Distribution,1969,,,,,0, ,0,50
P78064,T.D.,Distribution,1969,,,,,0, ,0,50
P78065,T.D.,Distribution,1969,,,,,0, ,0,50
P8431,T.D.,Transmission,1969,,,,,0, ,0,50
P8434,T.D.,Transmission,1969,,,,,0, ,0,50
P8444,T.D.,Transmission,1969,,,,,0, ,0,50
P8445,T.D.,Transmission,1969,,,,,0, ,0,50
P8446,T.D.,Transmission,1969,,,,,0, ,0,50
P8447,T.D.,Transmission,1969,,,,,0, ,0,50
P8491,T.D.,Distribution,1969,,,,,0, ,0,50
P85083,T.D.,Distribution,1969,,,,,0, ,0,50
P85084,T.D.,Distribution,1969,,,,,0, ,0,50
P85086,T.D.,Distribution,1969,,,,,0, ,0,50
P77297,T.D.,Distribution,1969,,,,,0, ,0,50
P77298,T.D.,Distribution,1969,,,,,0, ,0,50
P77299,T.D.,Distribution,1969,,,,,0, ,0,50
P91315,T.D.,Distribution,1969,,,,,0, ,0,50
P91317,T.D.,Distribution,1969,,,,,0, ,0,50
P91425,T.D.,Distribution,1969,,,,,0, ,0,50
P91429,T.D.,Distribution,1969,,,,,0, ,0,50
P91432,T.D.,Distribution,1969,,,,,0, ,0,50
P91321,T.D.,Distribution,1969,,,,,0, ,0,50
P91322,T.D.,Distribution,1969,,,,,0, ,0,50
P91422,T.D.,Distribution,1969,,,,,0, ,0,50
P91310,T.D.,Distribution,1969,,,,,0, ,0,50
P91311,T.D.,Distribution,1969,,,,,0, ,0,50
P91426,T.D.,Distribution,1969,,,,,0, ,0,50
P98274,T.D.,Distribution,1969,,,,,0, ,0,50
P98250,T.D.,Distribution,1969,,,,,0, ,0,50
P98535,T.D.,Transmission,1969,,,,,0, ,0,50
P98540,T.D.,Transmission,1969,,,,,0, ,0,50
P98758,T.D.,Transmission,1969,,,,,0, ,0,50
P98763,T.D.,Transmission,1969,,,,,0, ,0,50
P98766,T.D.,Transmission,1969,,,,,0, ,0,50
P98396,T.D.,Distribution,1969,,,,,0, ,0,50
P98577,T.D.,Transmission,1969,,,,,0, ,0,50
P98581,T.D.,Transmission,1969,,,,,0, ,0,50
P98583,T.D.,Transmission,1969,,,,,0, ,0,50
P98584,T.D.,Transmission,1969,,,,,0, ,0,50
P98919,T.D.,Transmission,1969,,,,,0, ,0,50
P98542,T.D.,Transmission,1969,,,,,0, ,0,50
P98543,T.D.,Transmission,1969,,,,,0, ,0,50
P98520,T.D.,Transmission,1969,,,,,0, ,0,50
P98522,T.D.,Transmission,1969,,,,,0, ,0,50
P98575,T.D.,Transmission,1969,,,,,0, ,0,50
P98747,T.D.,Transmission,1969,,,,,0, ,0,50
P98751,T.D.,Transmission,1969,,,,,0, ,0,50
P98711,T.D.,Transmission,1969,,,,,0, ,0,50
P52717,T.D.,Transmission,1969,,,,,0, ,0,50
P52729,T.D.,Transmission,1969,,,,,0, ,0,50
P52725,T.D.,Transmission,1969,,,,,0, ,0,50
P52728,T.D.,Transmission,1969,,,,,0, ,0,50
P52733,T.D.,Transmission,1969,,,,,0, ,0,50
P52738,T.D.,Transmission,1969,,,,,0, ,0,50
P52741,T.D.,Transmission,1969,,,,,0, ,0,50
P52745,T.D.,Transmission,1969,,,,,0, ,0,50
P403279,T.D.,Transmission,1969,,,,,0, ,0,50
P24107,T.D.,Distribution,1969,,,,,0, ,0,50
P11959,T.D.,Distribution,1969,,,,,0, ,0,50
P11960,T.D.,Distribution,1969,,,,,0, ,0,50
P7331,T.D.,Distribution,1969,,,,,0, ,0,50
P6604,T.D.,Distribution,1969,,,,,0, ,0,50
P66046,T.D.,Transmission,1969,,,,,0, ,0,50
P66047,T.D.,Transmission,1969,,,,,0, ,0,50
P66050,T.D.,Transmission,1969,,,,,0, ,0,50
P66051,T.D.,Transmission,1969,,,,,0, ,0,50
P7087,T.D.,Distribution,1969,,,,,0, ,0,50
P7090,T.D.,Distribution,1969,,,,,0, ,0,50
P6602,T.D.,Distribution,1969,,,,,0, ,0,50
P6605,T.D.,Distribution,1969,,,,,0, ,0,50
P105957,T.D.,Transmission,1970,,,,,0, ,0,49
P10089,T.D.,Distribution,1970,,,,,0, ,0,49
P10090,T.D.,Distribution,1970,,,,,0, ,0,49
P107183,T.D.,Transmission,1970,,,,,0, ,0,49
P10097,T.D.,Distribution,1970,,,,,0, ,0,49
P10098,T.D.,Distribution,1970,,,,,0, ,0,49
P10099,T.D.,Distribution,1970,,,,,0, ,0,49
P10101,T.D.,Distribution,1970,,,,,0, ,0,49
P10102,T.D.,Distribution,1970,,,,,0, ,0,49
P10104,T.D.,Distribution,1970,,,,,0, ,0,49
P10202,T.D.,Distribution,1970,,,,,0, ,0,49
P10204,T.D.,Distribution,1970,,,,,0, ,0,49
P10206,T.D.,Distribution,1970,,,,,0, ,0,49
P10207,T.D.,Distribution,1970,,,,,0, ,0,49
P10208,T.D.,Distribution,1970,,,,,0, ,0,49
P10328,T.D.,Distribution,1970,,,,,0, ,0,49
P10332,T.D.,Distribution,1970,,,,,0, ,0,49
P10334,T.D.,Distribution,1970,,,,,0, ,0,49
P105956,T.D.,Transmission,1970,,,,,0, ,0,49
P112302,T.D.,Transmission,1970,,,,,0, ,0,49
P112305,T.D.,Transmission,1970,,,,,0, ,0,49
P17836,T.D.,Distribution,1970,,,,,0, ,0,49
P17837,T.D.,Distribution,1970,,,,,0, ,0,49
P17849,T.D.,Distribution,1970,,,,,0, ,0,49
P17850,T.D.,Distribution,1970,,,,,0, ,0,49
P17954,T.D.,Distribution,1970,,,,,0, ,0,49
P17958,T.D.,Distribution,1970,,,,,0, ,0,49
P17960,T.D.,Distribution,1970,,,,,0, ,0,49
P17961,T.D.,Distribution,1970,,,,,0, ,0,49
P17962,T.D.,Distribution,1970,,,,,0, ,0,49
P17963,T.D.,Distribution,1970,,,,,0, ,0,49
P14864,T.D.,Transmission,1970,,,,,0, ,0,49
P14863,T.D.,Transmission,1970,,,,,0, ,0,49
P18093,T.D.,Distribution,1970,,,,,0, ,0,49
P18096,T.D.,Distribution,1970,,,,,0, ,0,49
P18098,T.D.,Distribution,1970,,,,,0, ,0,49
P18100,T.D.,Distribution,1970,,,,,0, ,0,49
P17831,T.D.,Distribution,1970,,,,,0, ,0,49
P18094,T.D.,Distribution,1970,,,,,0, ,0,49
P1130003,T.D.,Distribution,1970,,,,,0, ,0,49
P14866,T.D.,Transmission,1970,,,,,0, ,0,49
P15600,T.D.,Distribution,1970,,,,,0, ,0,49
P15603,T.D.,Distribution,1970,,,,,0, ,0,49
P15604,T.D.,Distribution,1970,,,,,0, ,0,49
P15605,T.D.,Distribution,1970,,,,,0, ,0,49
P15606,T.D.,Distribution,1970,,,,,0, ,0,49
P15607,T.D.,Distribution,1970,,,,,0, ,0,49
P15608,T.D.,Distribution,1970,,,,,0, ,0,49
P1566,T.D.,Distribution,1970,,,,,0, ,0,49
P1834,T.D.,Distribution,1970,,,,,0, ,0,49
P18102,T.D.,Distribution,1970,,,,,0, ,0,49
P33632,T.D.,Transmission,1970,,,,,0, ,0,49
P33637,T.D.,Transmission,1970,,,,,0, ,0,49
P33642,T.D.,Transmission,1970,,,,,0, ,0,49
P33646,T.D.,Transmission,1970,,,,,0, ,0,49
P33638,T.D.,Transmission,1970,,,,,0, ,0,49
P22830,T.D.,Distribution,1970,,,,,0, ,0,49
P22832,T.D.,Distribution,1970,,,,,0, ,0,49
P22834,T.D.,Distribution,1970,,,,,0, ,0,49
P33633,T.D.,Transmission,1970,,,,,0, ,0,49
P30811,T.D.,Distribution,1970,,,,,0, ,0,49
P31678,T.D.,Distribution,1970,,,,,0, ,0,49
P31679,T.D.,Distribution,1970,,,,,0, ,0,49
P31680,T.D.,Distribution,1970,,,,,0, ,0,49
P31682,T.D.,Distribution,1970,,,,,0, ,0,49
P2239,T.D.,Transmission,1970,,,,,0, ,0,49
P2241,T.D.,Transmission,1970,,,,,0, ,0,49
P2430,T.D.,Transmission,1970,,,,,0, ,0,49
P2431,T.D.,Transmission,1970,,,,,0, ,0,49
P2436,T.D.,Transmission,1970,,,,,0, ,0,49
P2473,T.D.,Transmission,1970,,,,,0, ,0,49
P2561,T.D.,Transmission,1970,,,,,0, ,0,49
P2565,T.D.,Transmission,1970,,,,,0, ,0,49
P22836,T.D.,Distribution,1970,,,,,0, ,0,49
P23072,T.D.,Distribution,1970,,,,,0, ,0,49
P23073,T.D.,Distribution,1970,,,,,0, ,0,49
P21755,T.D.,Transmission,1970,,,,,0, ,0,49
P21760,T.D.,Transmission,1970,,,,,0, ,0,49
P21768,T.D.,Transmission,1970,,,,,0, ,0,49
P22445,T.D.,Distribution,1970,,,,,0, ,0,49
P22453,T.D.,Distribution,1970,,,,,0, ,0,49
P22454,T.D.,Distribution,1970,,,,,0, ,0,49
P22455,T.D.,Distribution,1970,,,,,0, ,0,49
P22827,T.D.,Distribution,1970,,,,,0, ,0,49
P22828,T.D.,Distribution,1970,,,,,0, ,0,49
P22833,T.D.,Distribution,1970,,,,,0, ,0,49
P22937,T.D.,Distribution,1970,,,,,0, ,0,49
P23074,T.D.,Distribution,1970,,,,,0, ,0,49
P23075,T.D.,Distribution,1970,,,,,0, ,0,49
P24961,T.D.,Distribution,1970,,,,,0, ,0,49
P24962,T.D.,Distribution,1970,,,,,0, ,0,49
P24963,T.D.,Distribution,1970,,,,,0, ,0,49
P24965,T.D.,Distribution,1970,,,,,0, ,0,49
P45862,T.D.,Transmission,1970,,,,,0, ,0,49
P45985,T.D.,Transmission,1970,,,,,0, ,0,49
P46841,T.D.,Transmission,1970,,,,,0, ,0,49
P398,T.D.,Transmission,1970,,,,,0, ,0,49
P40915,T.D.,Distribution,1970,,,,,0, ,0,49
P40917,T.D.,Distribution,1970,,,,,0, ,0,49
P40924,T.D.,Distribution,1970,,,,,0, ,0,49
P40926,T.D.,Distribution,1970,,,,,0, ,0,49
P41028,T.D.,Distribution,1970,,,,,0, ,0,49
P50646,T.D.,Distribution,1970,,,,,0, ,0,49
P50647,T.D.,Distribution,1970,,,,,0, ,0,49
P50648,T.D.,Distribution,1970,,,,,0, ,0,49
P50649,T.D.,Distribution,1970,,,,,0, ,0,49
P50650,T.D.,Distribution,1970,,,,,0, ,0,49
P51807,T.D.,Transmission,1970,,,,,0, ,0,49
P51813,T.D.,Transmission,1970,,,,,0, ,0,49
P51814,T.D.,Transmission,1970,,,,,0, ,0,49
P51815,T.D.,Transmission,1970,,,,,0, ,0,49
P52307,T.D.,Transmission,1970,,,,,0, ,0,49
P52330,T.D.,Transmission,1970,,,,,0, ,0,49
P52449,T.D.,Transmission,1970,,,,,0, ,0,49
P52585,T.D.,Transmission,1970,,,,,0, ,0,49
P52587,T.D.,Transmission,1970,,,,,0, ,0,49
P52679,T.D.,Transmission,1970,,,,,0, ,0,49
P52680,T.D.,Transmission,1970,,,,,0, ,0,49
P52682,T.D.,Transmission,1970,,,,,0, ,0,49
P53102,T.D.,Transmission,1970,,,,,0, ,0,49
P53106,T.D.,Transmission,1970,,,,,0, ,0,49
P56647,T.D.,Transmission,1970,,,,,0, ,0,49
P56651,T.D.,Transmission,1970,,,,,0, ,0,49
P56652,T.D.,Transmission,1970,,,,,0, ,0,49
P57765,T.D.,Distribution,1970,,,,,0, ,0,49
P57833,T.D.,Transmission,1970,,,,,0, ,0,49
P57853,T.D.,Transmission,1970,,,,,0, ,0,49
P57854,T.D.,Transmission,1970,,,,,0, ,0,49
P57857,T.D.,Transmission,1970,,,,,0, ,0,49
P57859,T.D.,Transmission,1970,,,,,0, ,0,49
P57878,T.D.,Distribution,1970,,,,,0, ,0,49
P57879,T.D.,Distribution,1970,,,,,0, ,0,49
P57959,T.D.,Transmission,1970,,,,,0, ,0,49
P57962,T.D.,Transmission,1970,,,,,0, ,0,49
P57963,T.D.,Transmission,1970,,,,,0, ,0,49
P57973,T.D.,Transmission,1970,,,,,0, ,0,49
P57974,T.D.,Transmission,1970,,,,,0, ,0,49
P57992,T.D.,Distribution,1970,,,,,0, ,0,49
P59865,T.D.,Transmission,1970,,,,,0, ,0,49
P59866,T.D.,Transmission,1970,,,,,0, ,0,49
P59867,T.D.,Transmission,1970,,,,,0, ,0,49
P59868,T.D.,Transmission,1970,,,,,0, ,0,49
P59869,T.D.,Transmission,1970,,,,,0, ,0,49
P59870,T.D.,Transmission,1970,,,,,0, ,0,49
P59871,T.D.,Transmission,1970,,,,,0, ,0,49
P59872,T.D.,Transmission,1970,,,,,0, ,0,49
P59968,T.D.,Transmission,1970,,,,,0, ,0,49
P59970,T.D.,Transmission,1970,,,,,0, ,0,49
P59973,T.D.,Transmission,1970,,,,,0, ,0,49
P59974,T.D.,Transmission,1970,,,,,0, ,0,49
P59975,T.D.,Transmission,1970,,,,,0, ,0,49
P59980,T.D.,Transmission,1970,,,,,0, ,0,49
P59981,T.D.,Transmission,1970,,,,,0, ,0,49
P59983,T.D.,Transmission,1970,,,,,0, ,0,49
P59984,T.D.,Transmission,1970,,,,,0, ,0,49
P59985,T.D.,Transmission,1970,,,,,0, ,0,49
P59986,T.D.,Transmission,1970,,,,,0, ,0,49
P59987,T.D.,Transmission,1970,,,,,0, ,0,49
P59988,T.D.,Transmission,1970,,,,,0, ,0,49
P61536,T.D.,Transmission,1970,,,,,0, ,0,49
P61538,T.D.,Transmission,1970,,,,,0, ,0,49
P61539,T.D.,Transmission,1970,,,,,0, ,0,49
P38264,T.D.,Distribution,1970,,,,,0, ,0,49
P38266,T.D.,Distribution,1970,,,,,0, ,0,49
P37660,T.D.,Distribution,1970,,,,,0, ,0,49
P37662,T.D.,Distribution,1970,,,,,0, ,0,49
P37666,T.D.,Distribution,1970,,,,,0, ,0,49
P37761,T.D.,Distribution,1970,,,,,0, ,0,49
P37838,T.D.,Distribution,1970,,,,,0, ,0,49
P37840,T.D.,Distribution,1970,,,,,0, ,0,49
P38263,T.D.,Distribution,1970,,,,,0, ,0,49
P38267,T.D.,Distribution,1970,,,,,0, ,0,49
P38268,T.D.,Distribution,1970,,,,,0, ,0,49
P38270,T.D.,Distribution,1970,,,,,0, ,0,49
P45622,T.D.,Distribution,1970,,,,,0, ,0,49
P45746,T.D.,Distribution,1970,,,,,0, ,0,49
P45968,T.D.,Transmission,1970,,,,,0, ,0,49
P45971,T.D.,Transmission,1970,,,,,0, ,0,49
P46843,T.D.,Transmission,1970,,,,,0, ,0,49
P45734,T.D.,Distribution,1970,,,,,0, ,0,49
P45861,T.D.,Transmission,1970,,,,,0, ,0,49
P45616,T.D.,Distribution,1970,,,,,0, ,0,49
P45617,T.D.,Distribution,1970,,,,,0, ,0,49
P45618,T.D.,Distribution,1970,,,,,0, ,0,49
P45620,T.D.,Distribution,1970,,,,,0, ,0,49
P45717,T.D.,Distribution,1970,,,,,0, ,0,49
P4036,T.D.,Transmission,1970,,,,,0, ,0,49
P4037,T.D.,Transmission,1970,,,,,0, ,0,49
P4038,T.D.,Transmission,1970,,,,,0, ,0,49
P4040,T.D.,Transmission,1970,,,,,0, ,0,49
P3954,T.D.,Transmission,1970,,,,,0, ,0,49
P42389,T.D.,Transmission,1970,,,,,0, ,0,49
P42392,T.D.,Transmission,1970,,,,,0, ,0,49
P42393,T.D.,Transmission,1970,,,,,0, ,0,49
P42398,T.D.,Transmission,1970,,,,,0, ,0,49
P42399,T.D.,Transmission,1970,,,,,0, ,0,49
